customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4718-D118,Male,0,Yes,Yes,0,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.46751294269369,2.9334424496626372,Yes
8910-B725,Female,0,Yes,Yes,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,67.67402490546613,1436.609696664745,Yes
4708-D672,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,85.05043742620785,1949.4706512462933,Yes
9953-B624,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),91.14468888420579,5278.257905748545,No
7398-A557,Female,0,No,Yes,49,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.79446241059983,3475.578838511522,No
2555-B775,Male,0,No,No,22,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,67.87214775342986,1470.4154951759515,No
5187-D168,Female,1,No,No,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.25552175127715,423.677612884624,Yes
1036-A863,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.80619956701379,1156.8368856440018,No
7283-B966,Female,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),48.596650366879736,2093.183331635218,No
9060-D665,Female,0,Yes,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.12076705334226,3490.214891312245,No
9065-B908,Female,1,No,No,36,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,45.984980217023946,1639.0577773465714,No
6932-C717,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,41.602779153502944,236.86436402985026,No
9328-B739,Female,0,No,No,23,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),103.54245168322312,2394.903096960134,No
7485-C104,Male,0,Yes,Yes,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,101.50922668840191,4059.4252457066295,No
6067-A911,Male,0,Yes,No,69,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.26882990242933,3535.3646152560027,No
1661-B342,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.864574978929742,1872.6244852447232,Yes
8887-C726,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),68.25767848934672,1160.5656760435913,No
7850-C781,Male,0,No,No,71,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,63.601095921569936,4510.7941566522195,No
4897-B422,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,105.66902935694164,6243.041970246016,No
3169-D954,Male,1,Yes,Yes,51,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,73.21710065791073,3723.534218774102,No
7454-A574,Male,0,No,Yes,48,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),112.99852941180606,5432.27778197805,No
2515-C446,Female,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.82624896047221,4426.976056421085,No
3867-C572,Male,0,No,Yes,44,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,85.31280103115742,3759.941692238416,No
5477-D171,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.46059492957798,519.344566172477,No
3980-B472,Male,1,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,50.52202836546264,1271.262195547987,Yes
5759-D967,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.009318312565817,520.3366914755765,No
1039-C673,Female,0,Yes,No,29,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.97965444620706,2836.17681130162,No
6373-B680,Male,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.01540618034417,2835.752425442576,No
8565-A976,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),91.97592948167608,273.455378533892,No
3217-B800,Male,0,Yes,No,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.62217272660152,2276.4681450585854,No
5606-D683,Female,1,Yes,No,69,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.35391692566604,6931.27996350935,No
9650-A981,Female,1,No,No,9,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.84267010954962,719.739310129303,Yes
1815-D784,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,86.88552172396172,3021.874954370267,No
3511-C829,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.909939990207874,1131.1780419267634,No
7516-A130,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,76.7244036238462,395.6123832389273,Yes
7702-B207,Male,0,No,Yes,69,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.64528548198928,5156.539178594785,No
5513-D920,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.7476422306137,176.100256877604,Yes
2421-D782,Female,0,No,Yes,49,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),95.79897501290884,4691.926369756412,No
8283-A685,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.91577919901028,2403.583357001833,No
1255-A879,Female,0,Yes,Yes,53,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.82490285787064,1794.4961352286582,Yes
3962-C652,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,111.09876323844838,4237.234631864734,No
9372-A553,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.29526298821477,5202.672140088249,No
9762-A860,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),72.55706537147836,742.1858168449108,Yes
6592-D691,Male,0,Yes,Yes,29,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),53.88020191377221,1579.625686359176,No
7277-A312,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,117.13907540709569,6442.289107285112,Yes
1347-B447,Male,0,Yes,No,28,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.64240534033316,769.349928816009,Yes
9774-B534,Male,0,Yes,Yes,16,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,112.17879956497671,1790.5698965885829,Yes
6696-A407,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,58.86673714735572,1882.4713102411897,No
4038-B796,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.980756036830535,549.8755051822559,No
7609-C341,Male,1,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.35691943201935,512.780758997163,Yes
3274-C171,Male,0,No,No,38,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,93.59026496386711,3565.9975635770124,No
3577-A144,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.9396735699476,2784.7193898416576,No
6591-C954,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,67.80006458626633,3475.644778114632,No
5829-C191,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,101.00767537803479,4035.0267494305385,No
4093-D703,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.10989370784394,3682.1020505267734,No
6311-A380,Female,1,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,85.39207906596444,6151.307827617706,No
2387-C337,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,33.72875858822922,2352.628529859505,Yes
4206-A379,Female,1,No,Yes,42,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),43.621747186875844,1826.2047405792127,No
2618-D470,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.581313801622244,2136.618712357235,No
6896-D862,Male,0,No,Yes,72,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,29.287924343074888,2108.7146506698655,No
8843-B779,Female,0,Yes,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.300472482653774,2911.1157038261363,No
8063-D802,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),102.01574352887734,7144.872315365853,No
2348-A537,Male,0,No,No,59,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,20.474781316890244,1194.854200200391,No
6289-C656,Male,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,23.3686811237799,565.2906590687453,No
3428-B113,Female,0,Yes,No,21,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,87.29823994069659,1821.9925785687947,No
9860-D745,Male,0,No,Yes,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),57.05715223496276,2406.509637647717,No
2414-A664,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),95.93946765157251,6723.89025441046,No
9721-C591,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.90023421114705,7699.722928639014,No
4621-C484,Female,1,Yes,Yes,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.05614623428738,1585.3900480581704,No
6315-C399,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21.967238872539824,962.4222334862372,No
1726-C927,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.07033943046721,1333.7591822600987,Yes
3649-D351,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.15428743582316,3925.5767953485033,No
3815-C307,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),73.06557514048836,3355.60466951004,No
3984-C835,Male,0,Yes,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.18325177868875,1813.4709066456073,No
8876-D753,Female,0,No,No,12,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,73.72640969959284,891.795492438213,Yes
1607-B722,Male,0,No,No,55,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),34.86922218397186,1913.515475987341,No
6573-C285,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),93.76005663777805,6182.42966993185,No
2074-C104,Male,0,Yes,Yes,12,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,86.63553649039766,1054.6592804604427,No
1588-D307,Male,1,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),91.02431975311279,4455.402138596363,No
4838-B110,Female,1,No,Yes,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),48.630644584701756,2704.7142726976012,No
6044-D508,Female,1,No,No,27,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.008516198397,2690.9471924532218,No
7103-D817,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,107.99553829959568,6912.947598303211,No
7783-C574,Female,1,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,114.28093071180884,2620.606794230638,Yes
4822-C417,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.42400773738053,5463.889326158172,No
6914-A656,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,53.241610048033245,312.9802906622627,No
4688-D892,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.194198817367166,1309.2256174377699,Yes
8211-B836,Male,0,No,Yes,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.09582555695803,590.914572480932,Yes
6037-B747,Female,1,No,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),76.08379576926096,1073.9862814208243,No
7319-B548,Male,0,Yes,No,55,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),97.88679864900624,5380.984175195001,No
1081-C818,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,26.78532772876116,436.70459891080884,No
7999-A482,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,75.19271482991849,1365.0168273615207,No
8410-C240,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,53.280618191394524,429.87869814604034,No
2480-D155,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,102.06177821865676,6432.977060714235,Yes
4598-A925,Female,0,No,No,56,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.63287390736879,2991.434991154164,No
5183-A755,Female,0,Yes,No,37,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,65.26625535408306,2399.70702551526,No
8644-C784,Female,0,No,No,7,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),41.12912344087499,272.941233092117,No
2758-D596,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,47.97108002556334,240.57985322374134,Yes
6813-C881,Female,0,No,No,48,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),74.08891344000122,3579.311949498127,No
3292-B408,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.05383333130471,2680.7010405317724,No
9422-C254,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.501365775356646,780.276408471191,No
7991-C489,Male,0,Yes,Yes,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,65.87459921205522,2179.114645220326,No
5406-A399,Male,0,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.86694240243313,383.8748187865587,No
2041-D111,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),106.86378861908571,4058.3920696710916,No
8980-D331,Female,0,Yes,Yes,5,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),111.13214198738277,551.3589448405503,Yes
8098-A829,Female,1,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),41.00617411238231,1266.7046656815787,No
6397-A402,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),23.507706602418505,1393.0084160124109,No
1540-B912,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.41682567562597,788.5228831194877,Yes
1076-D620,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.60149129872798,1831.0151026088658,No
1023-C775,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,37.1398060638303,664.1392857901786,No
7668-C271,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),110.64133928701368,5968.81065346651,No
6988-C811,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,106.95416198732754,865.6348492474748,No
8652-A561,Female,0,No,No,51,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.593072596442862,1212.0392813676867,No
